"Row_ID";"Order_ID";"Ship_Date";"Ship_Mode";"Customer_ID";"Customer_Name";"Segment";"Country";"City";"State";"Postal_Code";"Region";"Product_ID";"Category";"Sub_Category";"Product_Name";"Sales";"Quantity";"Discount";"Profit";"Order_Date"
145;"CA-2017-155376";"12/27/2017";"Standard Class";"SG-20080";"Sandra Glassco";"Consumer";"United States";"Independence";"Missouri";64055;"Central";"OFF-AP-10001058";"Office Supplies";"Appliances";"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators";839.43;3;0.0;218.2518;"2017-12-22"
146;"CA-2015-110744";"9/12/2015";"Standard Class";"HA-14920";"Helen Andreada";"Consumer";"United States";"Pasadena";"California";91104;"West";"OFF-ST-10003656";"Office Supplies";"Storage";"Safco Industrial Wire Shelving";671.93;7;0.0;20.1579;"2015-09-07"
147;"CA-2014-110072";"10/28/2014";"Standard Class";"MG-17680";"Maureen Gastineau";"Home Office";"United States";"Newark";"Ohio";43055;"East";"FUR-FU-10000521";"Furniture";"Furnishings";"Seth Thomas 14"" Putty-Colored Wall Clock""";93.888;4;0.2;12.9096;"2014-10-22"
149;"CA-2016-114489";"12/9/2016";"Standard Class";"JE-16165";"Justin Ellison";"Corporate";"United States";"Franklin";"Wisconsin";53132;"Central";"TEC-PH-10001448";"Technology";"Phones";"Anker Astro 15000mAh USB Portable Charger";149.97;3;0.0;5.9988;"2016-12-05"
151;"CA-2016-114489";"12/9/2016";"Standard Class";"JE-16165";"Justin Ellison";"Corporate";"United States";"Franklin";"Wisconsin";53132;"Central";"OFF-BI-10002735";"Office Supplies";"Binders";"GBC Prestige Therm-A-Bind Covers";171.55;5;0.0;80.6285;"2016-12-05"
153;"CA-2016-158834";"3/16/2016";"First Class";"TW-21025";"Tamara Willingham";"Home Office";"United States";"Scottsdale";"Arizona";85254;"West";"TEC-PH-10001254";"Technology";"Phones";"Jabra BIZ 2300 Duo QD Duo Corded Headset";203.184;2;0.2;15.2388;"2016-03-13"
155;"CA-2015-124919";"6/2/2015";"First Class";"SP-20650";"Stephanie Phelps";"Corporate";"United States";"San Jose";"California";95123;"West";"OFF-PA-10002254";"Office Supplies";"Paper";"Xerox 1883";105.52;4;0.0;48.5392;"2015-05-31"
157;"CA-2015-118948";"6/3/2015";"Standard Class";"NK-18490";"Neil Knudson";"Home Office";"United States";"Seattle";"Washington";98105;"West";"OFF-AR-10001547";"Office Supplies";"Art";"Newell 311";6.63;3;0.0;1.7901;"2015-05-28"
158;"CA-2014-104269";"3/6/2014";"Second Class";"DB-13060";"Dave Brooks";"Consumer";"United States";"Seattle";"Washington";98115;"West";"FUR-CH-10004063";"Furniture";"Chairs";"Global Deluxe High-Back Manager's Chair";457.568;2;0.2;51.4764;"2014-03-01"
159;"CA-2016-114104";"11/24/2016";"Standard Class";"NP-18670";"Nora Paige";"Consumer";"United States";"Edmond";"Oklahoma";73034;"Central";"OFF-LA-10002475";"Office Supplies";"Labels";"Avery 519";14.62;2;0.0;6.8714;"2016-11-20"
160;"CA-2016-114104";"11/24/2016";"Standard Class";"NP-18670";"Nora Paige";"Consumer";"United States";"Edmond";"Oklahoma";73034;"Central";"TEC-PH-10004536";"Technology";"Phones";"Avaya 5420 Digital phone";944.93;7;0.0;236.2325;"2016-11-20"
161;"CA-2016-162733";"5/12/2016";"First Class";"TT-21070";"Ted Trevino";"Consumer";"United States";"Los Angeles";"California";90045;"West";"OFF-PA-10002751";"Office Supplies";"Paper";"Xerox 1920";5.98;1;0.0;2.691;"2016-05-11"
162;"CA-2015-119697";"12/31/2015";"Second Class";"EM-13960";"Eric Murdock";"Consumer";"United States";"Philadelphia";"Pennsylvania";19134;"East";"TEC-AC-10003657";"Technology";"Accessories";"Lenovo 17-Key USB Numeric Keypad";54.384;2;0.2;1.3596;"2015-12-28"
163;"CA-2016-154508";"11/20/2016";"Standard Class";"RD-19900";"Ruben Dartt";"Consumer";"United States";"Carlsbad";"New Mexico";88220;"West";"OFF-EN-10001990";"Office Supplies";"Envelopes";"Staple envelope";28.4;5;0.0;13.348;"2016-11-16"
164;"CA-2016-113817";"11/11/2016";"Standard Class";"MJ-17740";"Max Jones";"Consumer";"United States";"Seattle";"Washington";98115;"West";"OFF-BI-10004002";"Office Supplies";"Binders";"Wilson Jones International Size A4 Ring Binders";27.68;2;0.2;9.688;"2016-11-07"
165;"CA-2014-139892";"9/12/2014";"Standard Class";"BM-11140";"Becky Martin";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"OFF-AR-10004441";"Office Supplies";"Art";"BIC Brite Liner Highlighters";9.936;3;0.2;2.7324;"2014-09-08"
166;"CA-2014-139892";"9/12/2014";"Standard Class";"BM-11140";"Becky Martin";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"TEC-MA-10000822";"Technology";"Machines";"Lexmark MX611dhe Monochrome Laser Printer";8159.952;8;0.4;-1359.992;"2014-09-08"
167;"CA-2014-139892";"9/12/2014";"Standard Class";"BM-11140";"Becky Martin";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"OFF-ST-10000991";"Office Supplies";"Storage";"Space Solutions HD Industrial Steel Shelving.";275.928;3;0.2;-58.6347;"2014-09-08"
168;"CA-2014-139892";"9/12/2014";"Standard Class";"BM-11140";"Becky Martin";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"FUR-CH-10004287";"Furniture";"Chairs";"SAFCO Arco Folding Chair";1740.06;9;0.3;-24.858;"2014-09-08"
169;"CA-2014-139892";"9/12/2014";"Standard Class";"BM-11140";"Becky Martin";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"OFF-AR-10002656";"Office Supplies";"Art";"Sanford Liquid Accent Highlighters";32.064;6;0.2;6.8136;"2014-09-08"
170;"CA-2014-139892";"9/12/2014";"Standard Class";"BM-11140";"Becky Martin";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"OFF-AP-10002518";"Office Supplies";"Appliances";"Kensington 7 Outlet MasterPiece Power Center";177.98;5;0.8;-453.849;"2014-09-08"
171;"CA-2014-139892";"9/12/2014";"Standard Class";"BM-11140";"Becky Martin";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"TEC-PH-10003931";"Technology";"Phones";"JBL Micro Wireless Portable Bluetooth Speaker";143.976;3;0.2;8.9985;"2014-09-08"
173;"CA-2014-118962";"8/9/2014";"Standard Class";"CS-12130";"Chad Sievert";"Consumer";"United States";"Los Angeles";"California";90004;"West";"OFF-PA-10001144";"Office Supplies";"Paper";"Xerox 1913";110.96;2;0.0;53.2608;"2014-08-05"
174;"CA-2014-118962";"8/9/2014";"Standard Class";"CS-12130";"Chad Sievert";"Consumer";"United States";"Los Angeles";"California";90004;"West";"FUR-CH-10003817";"Furniture";"Chairs";"Global Value Steno Chair, Gray";340.144;7;0.2;21.259;"2014-08-05"
176;"US-2014-100853";"9/19/2014";"Standard Class";"JB-15400";"Jennifer Braxton";"Corporate";"United States";"Chicago";"Illinois";60623;"Central";"OFF-LA-10003148";"Office Supplies";"Labels";"Avery 51";20.16;4;0.2;6.552;"2014-09-14"
178;"US-2015-101511";"11/23/2015";"Second Class";"JE-15745";"Joel Eaton";"Consumer";"United States";"Newark";"Ohio";43055;"East";"FUR-CH-10004698";"Furniture";"Chairs";"Padded Folding Chairs, Black, 4/Carton";396.802;7;0.3;-11.3372;"2015-11-21"
179;"US-2015-101511";"11/23/2015";"Second Class";"JE-15745";"Joel Eaton";"Consumer";"United States";"Newark";"Ohio";43055;"East";"OFF-SU-10002189";"Office Supplies";"Supplies";"Acme Rosewood Handle Letter Opener";15.88;5;0.2;-3.7715;"2015-11-21"
183;"CA-2014-158274";"11/24/2014";"Second Class";"RM-19675";"Robert Marley";"Home Office";"United States";"Monroe";"Louisiana";71203;"South";"TEC-PH-10003273";"Technology";"Phones";"AT&T TR1909W";503.96;4;0.0;131.0296;"2014-11-19"
184;"CA-2014-158274";"11/24/2014";"Second Class";"RM-19675";"Robert Marley";"Home Office";"United States";"Monroe";"Louisiana";71203;"South";"TEC-PH-10004896";"Technology";"Phones";"Nokia Lumia 521 (T-Mobile)";149.95;5;0.0;41.986;"2014-11-19"
185;"CA-2014-158274";"11/24/2014";"Second Class";"RM-19675";"Robert Marley";"Home Office";"United States";"Monroe";"Louisiana";71203;"South";"TEC-AC-10002345";"Technology";"Accessories";"HP Standard 104 key PS/2 Keyboard";29.0;2;0.0;7.25;"2014-11-19"
186;"CA-2016-105018";"12/2/2016";"Standard Class";"SK-19990";"Sally Knutson";"Consumer";"United States";"Fairfield";"Connecticut";6824;"East";"OFF-BI-10001890";"Office Supplies";"Binders";"Avery Poly Binder Pockets";7.16;2;0.0;3.4368;"2016-11-28"
187;"CA-2014-123260";"8/30/2014";"Standard Class";"FM-14290";"Frank Merwin";"Home Office";"United States";"Los Angeles";"California";90032;"West";"TEC-AC-10002323";"Technology";"Accessories";"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card";176.8;8;0.0;22.984;"2014-08-26"
188;"CA-2016-157000";"7/22/2016";"Standard Class";"AM-10360";"Alice McCarthy";"Corporate";"United States";"Grand Prairie";"Texas";75051;"Central";"OFF-ST-10001328";"Office Supplies";"Storage";"Personal Filing Tote with Lid, Black/Gray";37.224;3;0.2;3.7224;"2016-07-16"
192;"CA-2015-102281";"10/14/2015";"First Class";"MP-17470";"Mark Packer";"Home Office";"United States";"New York City";"New York";10035;"East";"OFF-PA-10000061";"Office Supplies";"Paper";"Xerox 205";51.84;8;0.0;24.8832;"2015-10-12"
194;"CA-2015-102281";"10/14/2015";"First Class";"MP-17470";"Mark Packer";"Home Office";"United States";"New York City";"New York";10035;"East";"OFF-AR-10003514";"Office Supplies";"Art";"4009 Highlighters by Sanford";19.9;5;0.0;6.567;"2015-10-12"
195;"CA-2015-131457";"11/6/2015";"Standard Class";"MZ-17515";"Mary Zewe";"Corporate";"United States";"Redlands";"California";92374;"West";"OFF-EN-10001509";"Office Supplies";"Envelopes";"Poly String Tie Envelopes";14.28;7;0.0;6.7116;"2015-10-31"
198;"CA-2017-107720";"11/13/2017";"Standard Class";"VM-21685";"Valerie Mitchum";"Home Office";"United States";"Westfield";"New Jersey";7090;"East";"OFF-ST-10001414";"Office Supplies";"Storage";"Decoflex Hanging Personal Folder File";46.26;3;0.0;12.0276;"2017-11-06"
204;"US-2017-116701";"12/21/2017";"Second Class";"LC-17140";"Logan Currie";"Consumer";"United States";"Dallas";"Texas";75220;"Central";"OFF-AP-10003217";"Office Supplies";"Appliances";"Eureka Sanitaire  Commercial Upright";66.284;2;0.8;-178.9668;"2017-12-17"
205;"CA-2017-126382";"6/7/2017";"Standard Class";"HK-14890";"Heather Kirkland";"Corporate";"United States";"Franklin";"Tennessee";37064;"South";"FUR-FU-10002960";"Furniture";"Furnishings";"Eldon 200 Class Desk Accessories, Burgundy";35.168;7;0.2;9.6712;"2017-06-03"
207;"CA-2017-135860";"12/7/2017";"Standard Class";"JH-15985";"Joseph Holt";"Consumer";"United States";"Saginaw";"Michigan";48601;"Central";"OFF-ST-10000642";"Office Supplies";"Storage";"Tennsco Lockers, Gray";83.92;4;0.0;5.8744;"2017-12-01"
209;"CA-2017-135860";"12/7/2017";"Standard Class";"JH-15985";"Joseph Holt";"Consumer";"United States";"Saginaw";"Michigan";48601;"Central";"OFF-BI-10003274";"Office Supplies";"Binders";"Avery Durable Slant Ring Binders, No Labels";15.92;4;0.0;7.4824;"2017-12-01"
210;"CA-2017-135860";"12/7/2017";"Standard Class";"JH-15985";"Joseph Holt";"Consumer";"United States";"Saginaw";"Michigan";48601;"Central";"OFF-FA-10000134";"Office Supplies";"Fasteners";"Advantus Push Pins, Aluminum Head";52.29;9;0.0;16.2099;"2017-12-01"
212;"CA-2015-101007";"2/13/2015";"Second Class";"MS-17980";"Michael Stewart";"Corporate";"United States";"Dallas";"Texas";75220;"Central";"TEC-AC-10001266";"Technology";"Accessories";"Memorex Micro Travel Drive 8 GB";20.8;2;0.2;6.5;"2015-02-09"
213;"CA-2015-146262";"1/9/2015";"Standard Class";"VW-21775";"Victoria Wilson";"Corporate";"United States";"Medina";"Ohio";44256;"East";"OFF-LA-10004544";"Office Supplies";"Labels";"Avery 505";23.68;2;0.2;8.88;"2015-01-02"
215;"CA-2015-146262";"1/9/2015";"Standard Class";"VW-21775";"Victoria Wilson";"Corporate";"United States";"Medina";"Ohio";44256;"East";"TEC-PH-10002844";"Technology";"Phones";"Speck Products Candyshell Flip Case";62.982;3;0.4;-14.6958;"2015-01-02"
216;"CA-2015-146262";"1/9/2015";"Standard Class";"VW-21775";"Victoria Wilson";"Corporate";"United States";"Medina";"Ohio";44256;"East";"TEC-MA-10000864";"Technology";"Machines";"Cisco 9971 IP Video Phone Charcoal";1188.0;9;0.7;-950.4;"2015-01-02"
217;"CA-2015-146262";"1/9/2015";"Standard Class";"VW-21775";"Victoria Wilson";"Corporate";"United States";"Medina";"Ohio";44256;"East";"TEC-AC-10000109";"Technology";"Accessories";"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive";89.584;2;0.2;4.4792;"2015-01-02"
218;"CA-2016-130162";"11/1/2016";"Standard Class";"JH-15910";"Jonathan Howell";"Consumer";"United States";"Los Angeles";"California";90032;"West";"OFF-ST-10001328";"Office Supplies";"Storage";"Personal Filing Tote with Lid, Black/Gray";93.06;6;0.0;26.0568;"2016-10-28"
219;"CA-2016-130162";"11/1/2016";"Standard Class";"JH-15910";"Jonathan Howell";"Consumer";"United States";"Los Angeles";"California";90032;"West";"TEC-PH-10002563";"Technology";"Phones";"Adtran 1202752G1";302.376;3;0.2;22.6782;"2016-10-28"
220;"CA-2015-169397";"12/27/2015";"First Class";"JB-15925";"Joni Blumstein";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"OFF-FA-10000585";"Office Supplies";"Fasteners";"OIC Bulk Pack Metal Binder Clips";5.584;2;0.2;1.8148;"2015-12-24"
222;"CA-2015-169397";"12/27/2015";"First Class";"JB-15925";"Joni Blumstein";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"OFF-BI-10002852";"Office Supplies";"Binders";"Ibico Standard Transparent Covers";19.776;4;0.7;-13.8432;"2015-12-24"
224;"CA-2015-169397";"12/27/2015";"First Class";"JB-15925";"Joni Blumstein";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"TEC-MA-10001148";"Technology";"Machines";"Swingline SM12-08 MicroCut Jam Free Shredder";479.988;4;0.7;-383.9904;"2015-12-24"
227;"CA-2015-163055";"8/16/2015";"Standard Class";"DS-13180";"David Smith";"Corporate";"United States";"Detroit";"Michigan";48227;"Central";"FUR-TA-10003748";"Furniture";"Tables";"Bevis 36 x 72 Conference Tables";622.45;5;0.0;136.939;"2015-08-09"
228;"CA-2015-163055";"8/16/2015";"Standard Class";"DS-13180";"David Smith";"Corporate";"United States";"Detroit";"Michigan";48227;"Central";"OFF-ST-10002485";"Office Supplies";"Storage";"Rogers Deluxe File Chest";21.98;1;0.0;0.2198;"2015-08-09"
229;"US-2015-145436";"3/4/2015";"Standard Class";"VD-21670";"Valerie Dominguez";"Consumer";"United States";"Columbia";"Tennessee";38401;"South";"FUR-CH-10004860";"Furniture";"Chairs";"Global Low Back Tilter Chair";161.568;2;0.2;-28.2744;"2015-02-28"
230;"US-2015-145436";"3/4/2015";"Standard Class";"VD-21670";"Valerie Dominguez";"Consumer";"United States";"Columbia";"Tennessee";38401;"South";"FUR-CH-10004477";"Furniture";"Chairs";"Global Push Button Manager's Chair, Indigo";389.696;8;0.2;43.8408;"2015-02-28"
231;"US-2014-156216";"9/17/2014";"Standard Class";"EA-14035";"Erin Ashbrook";"Corporate";"United States";"Charlotte";"North Carolina";28205;"South";"OFF-BI-10001679";"Office Supplies";"Binders";"GBC Instant Index System for Binding Systems";18.648;7;0.7;-12.432;"2014-09-13"
232;"US-2017-100930";"4/12/2017";"Standard Class";"CS-12400";"Christopher Schild";"Home Office";"United States";"Tampa";"Florida";33614;"South";"FUR-TA-10001705";"Furniture";"Tables";"Bush Advantage Collection Round Conference Table";233.86;2;0.45;-102.048;"2017-04-07"
233;"US-2017-100930";"4/12/2017";"Standard Class";"CS-12400";"Christopher Schild";"Home Office";"United States";"Tampa";"Florida";33614;"South";"FUR-TA-10003473";"Furniture";"Tables";"Bretford Rectangular Conference Table Tops";620.615;3;0.45;-248.2458;"2017-04-07"
234;"US-2017-100930";"4/12/2017";"Standard Class";"CS-12400";"Christopher Schild";"Home Office";"United States";"Tampa";"Florida";33614;"South";"OFF-BI-10001679";"Office Supplies";"Binders";"GBC Instant Index System for Binding Systems";5.328;2;0.7;-3.552;"2017-04-07"
236;"US-2017-100930";"4/12/2017";"Standard Class";"CS-12400";"Christopher Schild";"Home Office";"United States";"Tampa";"Florida";33614;"South";"TEC-AC-10003832";"Technology";"Accessories";"Logitech P710e Mobile Speakerphone";617.976;3;0.2;-7.7247;"2017-04-07"
238;"CA-2016-157749";"6/9/2016";"Second Class";"KL-16645";"Ken Lonsdale";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"OFF-PA-10003349";"Office Supplies";"Paper";"Xerox 1957";25.92;5;0.2;9.396;"2016-06-04"
240;"CA-2016-157749";"6/9/2016";"Second Class";"KL-16645";"Ken Lonsdale";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"FUR-FU-10004351";"Furniture";"Furnishings";"Staple-based wall hangings";11.688;3;0.6;-4.6752;"2016-06-04"
241;"CA-2016-157749";"6/9/2016";"Second Class";"KL-16645";"Ken Lonsdale";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"TEC-PH-10000011";"Technology";"Phones";"PureGear Roll-On Screen Protector";31.984;2;0.2;11.1944;"2016-06-04"
242;"CA-2016-157749";"6/9/2016";"Second Class";"KL-16645";"Ken Lonsdale";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"FUR-TA-10002607";"Furniture";"Tables";"KI Conference Tables";177.225;5;0.5;-120.513;"2016-06-04"
243;"CA-2016-157749";"6/9/2016";"Second Class";"KL-16645";"Ken Lonsdale";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"FUR-FU-10002505";"Furniture";"Furnishings";"Eldon 100 Class Desk Accessories";4.044;3;0.6;-2.8308;"2016-06-04"
245;"CA-2014-131926";"6/6/2014";"Second Class";"DW-13480";"Dianna Wilson";"Home Office";"United States";"Lakeville";"Minnesota";55044;"Central";"FUR-CH-10004063";"Furniture";"Chairs";"Global Deluxe High-Back Manager's Chair";2001.86;7;0.0;580.5394;"2014-06-01"
246;"CA-2014-131926";"6/6/2014";"Second Class";"DW-13480";"Dianna Wilson";"Home Office";"United States";"Lakeville";"Minnesota";55044;"Central";"OFF-ST-10002276";"Office Supplies";"Storage";"Safco Steel Mobile File Cart";166.72;2;0.0;41.68;"2014-06-01"
249;"CA-2014-131926";"6/6/2014";"Second Class";"DW-13480";"Dianna Wilson";"Home Office";"United States";"Lakeville";"Minnesota";55044;"Central";"OFF-PA-10000061";"Office Supplies";"Paper";"Xerox 205";25.92;4;0.0;12.4416;"2014-06-01"
252;"CA-2016-145625";"9/17/2016";"Standard Class";"KC-16540";"Kelly Collister";"Consumer";"United States";"San Diego";"California";92037;"West";"TEC-AC-10003832";"Technology";"Accessories";"Logitech P710e Mobile Speakerphone";3347.37;13;0.0;636.0003;"2016-09-11"
253;"CA-2016-146941";"12/13/2016";"First Class";"DL-13315";"Delfina Latchford";"Consumer";"United States";"New York City";"New York";10024;"East";"OFF-ST-10001228";"Office Supplies";"Storage";"Fellowes Personal Hanging Folder Files, Navy";80.58;6;0.0;22.5624;"2016-12-10"
254;"CA-2016-146941";"12/13/2016";"First Class";"DL-13315";"Delfina Latchford";"Consumer";"United States";"New York City";"New York";10024;"East";"OFF-EN-10003296";"Office Supplies";"Envelopes";"Tyvek Side-Opening Peel & Seel Expanding Envelopes";361.92;4;0.0;162.864;"2016-12-10"
255;"US-2015-159982";"12/4/2015";"Standard Class";"DR-12880";"Dan Reichenbach";"Corporate";"United States";"Chicago";"Illinois";60623;"Central";"FUR-FU-10002505";"Furniture";"Furnishings";"Eldon 100 Class Desk Accessories";12.132;9;0.6;-8.4924;"2015-11-28"
258;"US-2015-159982";"12/4/2015";"Standard Class";"DR-12880";"Dan Reichenbach";"Corporate";"United States";"Chicago";"Illinois";60623;"Central";"TEC-PH-10001580";"Technology";"Phones";"Logitech Mobile Speakerphone P710e - speaker phone";647.904;6;0.2;56.6916;"2015-11-28"
259;"CA-2017-163139";"12/3/2017";"Second Class";"CC-12670";"Craig Carreira";"Consumer";"United States";"New York City";"New York";10009;"East";"TEC-AC-10000290";"Technology";"Accessories";"Sabrent 4-Port USB 2.0 Hub";20.37;3;0.0;6.9258;"2017-12-01"
260;"CA-2017-163139";"12/3/2017";"Second Class";"CC-12670";"Craig Carreira";"Consumer";"United States";"New York City";"New York";10009;"East";"OFF-ST-10002790";"Office Supplies";"Storage";"Safco Industrial Shelving";221.55;3;0.0;6.6465;"2017-12-01"
261;"CA-2017-163139";"12/3/2017";"Second Class";"CC-12670";"Craig Carreira";"Consumer";"United States";"New York City";"New York";10009;"East";"OFF-BI-10003460";"Office Supplies";"Binders";"Acco 3-Hole Punch";17.52;5;0.2;6.132;"2017-12-01"
263;"US-2014-106992";"9/21/2014";"Second Class";"SB-20290";"Sean Braxton";"Corporate";"United States";"Houston";"Texas";77036;"Central";"TEC-MA-10000822";"Technology";"Machines";"Lexmark MX611dhe Monochrome Laser Printer";3059.982;3;0.4;-509.997;"2014-09-19"
